Kompakt-Sylinder
t	x	y	θ_{r}	v
0.0	0.04084577363740505	0.5198355970581224	1.4923830281684065	
0.01	0.04086849383724089	0.5198811223223881	1.4923464321838487	0.0032797603893908204
0.019999999999999886	0.04087942019197954	0.519891905500207	1.4923271651791423	0.0031320556628266012
0.029999999999999888	0.04093026123957122	0.5198706965332387	1.4922267831892926	0.010187274084009426
0.03999999999999988	0.04104673809639958	0.5197756431238095	1.4919897682208678	0.015932247201629144
0.049999999999999885	0.04124373845546958	0.519813542045487	1.4916188670816102	0.009475284642686472
0.05999999999999989	0.0412311930989705	0.5198191029863326	1.4916436937215425	0.011230502013954343
0.06999999999999988	0.04146806786785162	0.5198023177444165	1.4911883123366034	0.036393838890237194
0.07999999999999989	0.04195843357070317	0.5197886743823306	1.4902488740223436	0.034702242759579734
0.08999999999999989	0.04216193702589632	0.519786701966108	1.4898596031594653	0.02796296075353644
0.09999999999999988	0.0425176844192634	0.5197917334714426	1.4891804905771115	0.03993512785336724
0.11	0.04295992392896575	0.5198205054747363	1.4883399461280609	0.03940788234800252
0.12	0.04330577106207012	0.5198023126912248	1.4876762796468874	0.034144526765692844
0.13	0.04364246399068816	0.5197986297492564	1.4870324556923051	0.0401952925431539
0.14	0.04410967685975509	0.5198026050957001	1.4861406246279483	0.04489321954310761
0.14999999999999988	0.0445401045058792	0.5198186789354213	1.48532117284713	0.05887515861400188
0.1599999999999999	0.04528717968892082	0.5198035040040057	1.4838921143264632	0.05640685946808906
0.16999999999999987	0.04566821483693184	0.5198108943998836	1.4831658854215435	0.055320262595169645
0.17999999999999988	0.04639356065199085	0.5198108351700576	1.481781329429602	0.05928555105595805
0.1899999999999999	0.046853925829345666	0.5198106334928776	1.4809027230400127	0.06470622213192845
0.1999999999999999	0.0476875104654626	0.5197895759779027	1.4793085593895163	0.07556765608896374
0.20999999999999988	0.04836477763065605	0.5197717092948871	1.4780134536246607	0.06469565957281255
0.2199999999999999	0.048980438333042	0.5197390895811098	1.4768334048932004	0.07568518289295864
0.23	0.04987759395206426	0.5197198870844233	1.4751191991987809	0.08387571714714528
0.24	0.050657947976081585	0.5197430605115075	1.473635930978892	0.07828157514701138
0.25	0.051442974723184376	0.519747905728328	1.4721408645634226	0.09002023548594808
0.26	0.05245834436355734	0.5197485347002602	1.4702067296512475	0.10043999412937894
0.27	0.05345162860231423	0.5197236866833321	1.4683104132499587	0.0993599273654547
0.28	0.0544448630020109	0.5196965561902374	1.4664142947485397	0.10168603752903962
0.28999999999999987	0.05548494244144919	0.5196830059394224	1.4644323612864603	0.11689468601359783
0.2999999999999999	0.05678158579226811	0.519622572078569	1.4619535134930493	0.1262110819127056
0.3099999999999999	0.058008744870377105	0.5196370039963379	1.4596234070394045	0.12325726249113916
