kompakt_kule
t	x	y	θ_{r}	v
0.0	0.21689041864973768	0.4774131018798529	1.1443694184209456	
0.01	0.21689145875841032	0.47740694524311356	1.1443627561295682	0.008056799683012358
0.020000000000000115	0.21704189056194867	0.47735813763452917	1.1440630741586082	0.036303791443100655
0.030000000000000113	0.217589211532343	0.4772061289695527	1.1429931310342252	0.061614192336677406
0.04000000000000011	0.2181844848786717	0.4768966165555818	1.1417155045443728	0.08231005211613786
0.050000000000000114	0.21905998207003619	0.4764666616631772	1.139856261558101	0.09972047126859608
0.06	0.22002763080075838	0.4761347228189574	1.1379157280033154	0.12648298796970314
0.07	0.2213785238160716	0.47545495880651	1.1350338648991658	0.14212184614811332
0.08	0.22261190379333962	0.47495109248780065	1.1324967439690266	0.147764515705653
0.09	0.22402967708660104	0.47414915362316457	1.1293997379021208	0.16897460993805047
0.1	0.22564435257358084	0.47345937471399074	1.1260543340762985	0.18437785592954692
0.11	0.22736595816372407	0.4725783875434121	1.1223681184604124	0.20851386850119405
0.12	0.2293571454953216	0.4715603270412862	1.1181045943795387	0.22096966693155135
0.13	0.23125815997759613	0.47048511199498855	1.1139465989913784	0.23118444435229166
0.14	0.23337218660847991	0.46926730637329395	1.109301559009809	0.25957582494844833
0.1500000000000001	0.23583166127683441	0.4680285026599634	1.1040470509367863	0.2803505456457531
0.16000000000000011	0.23842468779045267	0.4668360920298611	1.0986058744507183	0.3039867006888688
0.17000000000000012	0.24132076981188222	0.4654145299805449	1.0924528410193612	0.32272145004715763
0.1800000000000001	0.24416183861761387	0.46387893898772425	1.0862930280747065	0.3413121581666536
0.19	0.2473295117962625	0.46217529928636814	1.0794317622249796	0.3698087650182439
0.2	0.25071505496021884	0.46044983347159585	1.0721853670141857	0.391628430276311
0.21	0.25437583341692716	0.4587549948293894	1.0645111416897513	0.4117549292349545
0.22	0.2582985624428583	0.4572393408364286	1.056578861532332	0.4444568472263792
0.23	0.26251891686883133	0.45519031426671763	1.0476678122805783	0.4888957407235285
0.24	0.26704485519272136	0.45286784438181077	1.0380033161076112	0.5228366944617553
0.25	0.27185719400652086	0.4504850126047641	1.0278243741855044	0.542529844117963
0.26	0.2767704674185465	0.4480566158966579	1.0174541561153914	0.5655981724622421
0.27000000000000013	0.28201272439573866	0.44550247112568675	1.006449394760731	0.6296129154426303
0.28000000000000014	0.28812259650998717	0.44260738343619754	0.9937419412704024	0.6848389974453075
0.2900000000000001	0.29427436303993315	0.439398865738053	0.9806826119130275	0.724442808437488
0.3000000000000001	0.300765450757964	0.4355302943776135	0.9664252848708775	0.7605423052019221
0.3100000000000001	0.30710881775115884	0.4312351281463467	0.9519551949327997	0.7671209107232636
0.3200000000000001	0.31341950396675067	0.42685476937581945	0.9374495390102316	0.7803037487723193
0.33	0.31985972298203935	0.42223712881692044	0.9224897528433088	0.7917258586259519
0.34	0.3260892813834675	0.41735694466183104	0.9075499361564603	0.8220012846181822
0.35	0.3326857542943287	0.4119528026094458	0.8914491559335315	0.8400042072436175
0.36	0.33909765356835875	0.4067256192329798	0.8758264592482311	0.8541867068358756
0.37	0.34582466946785195	0.40103387958027265	0.8591858652058061	0.8884105600316645
0.38	0.3525621863869465	0.3951318413651973	0.8422713567938266	0.9304984272022446
0.39	0.35968945343756553	0.38862023004907054	0.824040420436626	0.9516635668220895
0.4	0.36666378214098305	0.3823486330450471	0.8063358121163414	0.9749727086432509
0.41	0.3742593498546375	0.3756607998364626	0.7872669601632463	1.0161705826269314
0.42	0.38149678449212077	0.36845535760512	0.7680102371370754	1.1009310923436977
0.43	0.38995253950417885	0.36021594610911495	0.7457790199750816	1.2163885320714594
0.44	0.3990810889841263	0.3516436753598948	0.7222932410155212	1.3000246135974327
0.45	0.4084930456912852	0.3419875279465444	0.6970118064938662	1.383621502616398
0.46000000000000024	0.4177926249254086	0.33125638010723557	0.6703799128451333	1.4323391850357725
0.47000000000000025	0.42669372685733054	0.3198657418186668	0.643269253202453	1.4882639893494185
0.4800000000000002	0.4361051614922484	0.30779102510702616	0.6145896206401005	1.5123126491981091
0.4900000000000002	0.44418731463429983	0.29519166217505477	0.5865466906770671	1.5714163220180497
0.5000000000000002	0.45337375338855024	0.28153201833295205	0.5556969132098595	1.6301075459713443
0.5100000000000002	0.46215531231344165	0.2679877781881046	0.5254829124934988	1.631458973695827
0.52	0.47057074579157165	0.2538024888484574	0.4946301335590699	1.7483440841207563
0.53	0.4796164828307611	0.2376927234966688	0.4601127043256938	
