Kompakt-Sylinder
t	x	y	θ_{r}	v
0.0	0.21503028268011548	0.48860767819044626	1.156215887856199	
0.009999999999999998	0.21531375796175556	0.48858842240159356	1.1557154133449026	0.058502752389187666
0.019999999999999997	0.21619033697664714	0.4884550254998622	1.1541130129557804	0.08837410472968574
0.029999999999999995	0.21699261010974946	0.48803574851955667	1.1524217209806311	0.09608953968517778
0.039999999999999994	0.2179017349277319	0.4875807275484826	1.150520090242932	0.12188651427912255
0.049999999999999996	0.21925543556570948	0.48712902369850825	1.1478615276865964	0.15402699355610538
0.05999999999999999	0.2207248272958363	0.48634789528952604	1.1447524556362905	0.184197559048758
0.06999999999999998	0.22254590914101258	0.48547243685984254	1.1409698593247748	0.20571410133222315
0.07999999999999999	0.22455792463323487	0.48485301021140204	1.1370637963825152	0.220540903738682
0.08999999999999998	0.22656509727929464	0.4836554495737444	1.1327113440042849	0.24293360158719504
0.09999999999999999	0.22892771951851865	0.48272896064215987	1.127971076873151	0.27344831723847157
0.10999999999999999	0.2316349426976969	0.48160453262912517	1.1224923176876078	0.30004972102904287
0.12000000000000022	0.2344212665802331	0.4803138261290174	1.1167474383831535	0.3268819015526
0.1300000000000002	0.23752385325815883	0.4787652645128778	1.1102594933873635	0.36023686115025094
0.1400000000000002	0.24101780272160112	0.4774165947975253	1.1032862067412887	0.3758064678388949
0.1500000000000002	0.2443135430661545	0.4755415534806948	1.0962025519191068	0.39972714219609407
0.1600000000000002	0.24815180907226486	0.4738084555718313	1.0883386343255428	0.4363758944624749
0.1700000000000002	0.252216950376865	0.4718394295783682	1.0799001869643092	0.4618071949396954
0.17999999999999997	0.2564657694718313	0.46978546954231704	1.071090152304018	0.49439507548259987
0.18999999999999997	0.2608954012898943	0.4671007498028701	1.0614185983300224	0.5304514951065182
0.19999999999999998	0.2658355215730518	0.46480960167570606	1.0512772126026477	0.5580667243515257
0.20999999999999996	0.2708036546128726	0.461962471529064	1.0405836668201915	0.5841888594992325
0.21999999999999997	0.27601184708391635	0.45906912708538405	1.029463760455975	0.6097218747153528
0.22999999999999998	0.28136462336526524	0.455865731021748	1.0178188516070295	0.6452636413531915
0.23999999999999996	0.28702547070259143	0.45234260037934076	1.0053724906693455	0.6945819389519375
0.24999999999999997	0.2931639651604676	0.4485340762857909	0.9918912426919033	0.7182234531384996
0.25999999999999995	0.29918327138666434	0.44469238116799575	0.9785685014242747	0.7448017490636105
0.26999999999999996	0.30578885546028955	0.44062812896236736	0.9641193924656319	0.7971215514934546
0.2799999999999999	0.3125796621879252	0.436049591072082	0.9488546940804812	0.8331611596002916
0.2899999999999999	0.3195436971183655	0.4312224212214337	0.933068343818815	0.8728565447419552
0.29999999999999993	0.3265827684735543	0.42562536767496884	0.9163142171995254	0.9147763886683568
0.30999999999999994	0.33416447289636475	0.4202242735521433	0.8989859685690416	0.9459241229624317
0.31999999999999995	0.3418731214672066	0.4144847176090881	0.8811065006523913	0.9820928431015719
0.32999999999999996	0.34988010548195225	0.4084420227729691	0.8624708383476952	1.0367431633853443
0.33999999999999997	0.3578090306092109	0.40121892119318137	0.8425273559867117	1.0910109767368916
0.3499999999999999	0.3661878831926728	0.39394449309781826	0.8218974415697425	1.1334258080536899
0.35999999999999993	0.3747397718749599	0.38614538062909604	0.8003869623774534	1.1700128828435892
0.37000000000000016	0.38367812067216944	0.3783989583267397	0.7784709403540845	1.2306941590247618
0.38000000000000017	0.39245985937106675	0.36906200437165215	0.7546827007225808	1.299197210714009
0.3900000000000002	0.40171518531257167	0.3596952245794695	0.7302670813570256	1.34136819457448
0.4000000000000002	0.41115955334508925	0.3498258691401585	0.70497429462726	1.4097493602677136
0.4100000000000002	0.42036840623389005	0.3385525035443098	0.6780073434493894	1.4672315539813174
0.42000000000000015	0.4294876640438575	0.3269088943962473	0.6506054271263146	1.5218189719783248
0.43000000000000016	0.43898511561151443	0.31447364714832743	0.6216250693486687	1.5853147399944119
0.44000000000000017	0.4486450142451145	0.30164459026564006	0.5919240113748552	1.6533827478746919
0.44999999999999996	0.45835695883792715	0.2876743655460319	0.5604817229014105	1.7442996641872797
0.45999999999999996	0.46798427040854584	0.2726096854364745	0.5274665777444224	
