Kompakt_Kule
t	x	y	θ_{r}	v
0.25	0.05236825608410245	0.5138068868740195	1.469225009496818	0.015283514208676404
0.26	0.05250817502420846	0.5137677158923522	1.4689477875172943	0.019829858950725938
0.27000000000000024	0.052760851384549334	0.5137506885424671	1.4684577171692619	0.02999688679219473
0.28000000000000025	0.05310075436138151	0.5138613909479701	1.467825087116682	0.0311163934220336
0.2900000000000002	0.053379507866630926	0.5138181876759158	1.4672797389883971	0.02632626830846807
0.3000000000000002	0.05362003171819474	0.5137743278219016	1.4668078360408652	0.02394817326149275
0.3100000000000002	0.05385392716477033	0.5137523672339701	1.4663530811278742	0.030320229662312608
0.32000000000000023	0.05422208748348911	0.5138468218643186	1.4656634989134771	0.03416465202890394
0.33000000000000024	0.05453682599074694	0.5137755744048907	1.465043214459675	0.03430167910300753
0.34000000000000025	0.054891289575973445	0.5136957899632881	1.4643446256439394	0.03811187922620446
0.35	0.05529759420361757	0.5138228804462242	1.463588996944535	0.04241972719982529
0.36	0.05573615716879432	0.5137730690217979	1.4627349223118484	0.051353971646574376
0.37	0.056324366634469936	0.513847990937906	1.4616192916653838	0.05539042745952195
0.38	0.05684319288820783	0.5137316963544682	1.4605969611846812	0.05694971920552695
0.39	0.057462934495494444	0.5138168231199274	1.4594236593168721	0.05861793923079504
0.4	0.05801550683813972	0.5137214434202	1.4583409439698305	0.062217733300274275
0.41	0.0587072883266464	0.5138153816945956	1.457032117715163	0.0637799465158495
0.42	0.05929038010694998	0.5136784227333295	1.4558816961668388	0.06599290110908174
0.43	0.0600260939257623	0.513762684536629	1.4544874192020625	0.08046648867184798
0.44	0.060895872407485174	0.5137894938483543	1.4528236868806559	0.08754349945436417
0.45	0.06177559873190808	0.5138318123310333	1.4511452762938166	0.08958136902331267
0.46	0.06267386949976461	0.5135689150409355	1.4493608400399425	0.08988948468518693
0.47	0.06356612114762017	0.5136703277756727	1.4476734060048135	0.09020243802617207
0.48	0.06447524779525882	0.5136670382638157	1.4459298228317456	0.09950107880231045
0.49	0.06555601029797709	0.5136473703711704	1.4438541768995763	0.11439121898687234
0.5	0.06676286881701743	0.5136365349307319	1.4415402398955728	0.12047474713182081
0.51	0.06796416948388906	0.5135671505862138	1.4392234053139368	0.1323478462810872
0.5200000000000002	0.06940974734741923	0.5136569067591957	1.436481286230598	0.15181850568056263
0.5300000000000002	0.07100042401371454	0.5135936439239818	1.4334246014147474	0.16160123941098778
0.5400000000000003	0.0726355979137	0.5134572261249495	1.4302650374903745	0.16620907606229948
0.5500000000000003	0.07432208234478688	0.513464149839903	1.4270483011789048	0.16873305203109426
0.5600000000000003	0.07600656247588378	0.5132993177350764	1.4237899954355429	0.17186183199648541
0.5700000000000002	0.07775610087542295	0.5133154472840311	1.4204610195552145	0.18280494580561438
0.5800000000000002	0.07966143660284275	0.5132046900410188	1.4168017616925987	0.2003958536952869
0.5900000000000002	0.08171756750012937	0.5127070218961303	1.412741229821024	0.2069967932849144
0.6000000000000002	0.08374844171128071	0.5125447974621118	1.4088303206118904	0.22388116748746784
0.61	0.08612540034706795	0.5119195446230176	1.4041171235438397	0.2180465306861311
0.62	0.08801949950285437	0.5116640130624194	1.4004377644994783	0.1694417850971236
0.63	0.08944981722128575	0.5112619278188099	1.3975905531549033	0.2095819885565901
0.64	0.09210408635331979	0.5107227403963237	1.3923734196870585	0.21094141596446173
0.65	0.0935992530628762	0.5104998946278259	1.3894621383428176	0.18881073069640097
