mass_A
t	x	y	v	θ_{r}
0.6299999999999997	0.06526953867449437	0.5386117124196487	0.1580503675565043	1.450203268989317
0.6399999999999999	0.0668633598907673	0.5384747786901413	0.12816763187805985	1.4472569150537962
0.6499999999999998	0.06773671098125356	0.5379161280946004	0.179990999721437	1.4455313576794553
0.66	0.070332961921866	0.5375153175194394	0.2230420426717782	1.440687217993894
0.6699999999999999	0.07217252336133695	0.5374442492453396	0.08475924664829247	1.4373065369516607
0.6799999999999998	0.07202701967278102	0.53745350899641	0.0870055588957114	1.437574751564949
0.69	0.07391106872243369	0.5373704458652621	0.2026314122233674	1.4341118290656707
0.6999999999999998	0.0760766948928514	0.5372988277118185	0.19750850221802882	1.4301402812918511
0.7099999999999997	0.07780556774821146	0.5367095973821895	0.2107179228906868	1.4268315184873308
0.7199999999999996	0.0801717268338582	0.536303071409765	0.23158936106559938	1.4224055939625067
0.7299999999999996	0.08241184300887361	0.536224127417598	0.11352557863794968	1.4183003526584481
0.7400000000000001	0.08244139249391824	0.5362410988870058	0.11937402499178115	1.4182512716017586
0.75	0.08477763967411689	0.5359030833772865	0.21817822466621034	1.4139006821623994
0.7599999999999999	0.08669677938607923	0.535275501928941	0.22181235392361048	1.410224095539009
0.7699999999999998	0.08913949313882519	0.5350940577326588	0.25930711024215986	1.4057255651301948
0.7799999999999997	0.09186868327687336	0.5348914692307973	0.24038451442364614	1.4007038680411703
0.7899999999999999	0.093849311718613	0.5341289179213556	0.09849751444862792	1.3968663459654636
0.7999999999999998	0.09364289556299721	0.5340353880986666	0.15149169550867478	1.3972114618093194
0.8099999999999996	0.09685111350241415	0.5337177250541936	0.2365333441457817	1.3912846801266756
0.8199999999999998	0.09829255311829299	0.5331636692359616	0.2594911591372606	1.3884861748141684
0.8299999999999995	0.10193163821067441	0.5326582283071873	0.32761676945415663	1.381718182468842
0.8399999999999996	0.10470527368016058	0.5318182644468996	0.3212762330110988	1.3764009411183837
0.8499999999999999	0.10823669791549917	0.5314198465898978	0.16724425511085877	1.369870055790666
0.8600000000000001	0.1080292038776477	0.5314444404384833	0.12081341872768485	1.3702540186205954
0.8700000000000002	0.11048451882998422	0.5305334753390825	0.2847006209285785	1.3654791391181103
0.8799999999999999	0.11358684989317269	0.5302057523466034	0.3006318442175584	1.3597546907759193
0.8900000000000001	0.11634331575791068	0.5291820683462118	0.33342716832567887	1.3543843462177538
0.8999999999999997	0.12006261552503472	0.5286139200337432	0.35066146373425555	1.3474580808141485
0.9099999999999999	0.12323295074870932	0.5278712233695414	0.16211312275422834	1.3414512139744001
0.9200000000000002	0.12322119899237438	0.5278820619139546	0.17414563910283135	1.3414768711828704
0.9299999999999996	0.12655978813805324	0.5268402847524178	0.347914023121043	1.335039363494043
0.9399999999999998	0.12989996824442707	0.5259297022463876	0.33314142760516635	1.328651545791733
0.9499999999999995	0.13287328876919846	0.5247112018288913	0.3398854524751828	1.3227787796875283
0.9599999999999996	0.136240670169695	0.5234793252515956	0.3819523159628694	1.316184852354664
0.9699999999999999	0.14007775278294643	0.522171373696444	0.2026650684510347	1.308706866799879
0.9799999999999995	0.1400436941612372	0.5220770911385247	0.20787061870776768	1.3087225309589305
0.9899999999999997	0.14401408025578089	0.5208336877559525	0.4007682654025888	1.3010297536253947
0.9999999999999999	0.14770613967335322	0.5197248560747239	0.4525331608317467	1.2938966296703742
1.01	0.15271993435343212	0.5183592971054365	0.5033224124149945	1.2842809613352117
1.0200000000000002	0.1574376019273086	0.517149584684065	0.5065362868721293	1.2752771800100537
1.0299999999999998	0.16255005510989484	0.5159097400269752	0.26456064154603776	1.2655676373957618
1.04	0.16258420399219375	0.515920999966669	0.26574221036738616	1.2655136810969305
1.0499999999999998	0.16763247792171354	0.5143552152409767	0.5038845610175734	1.2557433948437429
1.0599999999999998	0.17204072366752754	0.5124375970380984	0.5061204462240597	1.2468902391945926
