Kompakt_kule
t	x	y	θ_{r}	v
0.0	0.05189208868997197	0.5146317729824339	1.4703025608331992	
0.009999999999999998	0.05190294376370641	0.5146335535783929	1.4702820257194877	7.065134682342306E-4
0.019999999999999997	0.05190616048430097	0.5146330571618146	1.470275741843166	9.936299007734545E-4
0.029999999999999995	0.05192242476079889	0.5146374792508405	1.4702453147588523	0.0014724650448695626
0.039999999999999994	0.051934766432563007	0.5146400543789311	1.470222075034191	0.0030534490837777475
0.049999999999999996	0.05197894288333471	0.5146143465391986	1.4701321070242606	0.0037223581102989933
0.05999999999999977	0.05200421475491068	0.5146132344146579	1.4700832786632878	0.0053329360634279035
0.06999999999999976	0.05209100514564746	0.5145911062178812	1.469912026051957	0.004840808888823644
0.07999999999999975	0.05209265253457618	0.5145686582558162	1.4699044857781118	0.003485151022841167
0.08999999999999976	0.05215384239737586	0.5145609401631834	1.4697852738726729	0.0062051024935433
0.09999999999999976	0.052216178257318835	0.5145806045775534	1.4696692017744775	0.005660108976278543
0.10999999999999976	0.05226588889809525	0.5145695519553181	1.4695714237163569	0.006703638661701048
0.11999999999999976	0.05234891758850069	0.5145617424864694	1.4694101901892802	0.015594929457209082
0.12999999999999975	0.052575610147547636	0.5145327623161817	1.468968472561438	0.031905181816420256
0.13999999999999974	0.05298579956262606	0.5145222760231145	1.4681774896516988	0.02775831706332951
0.14999999999999974	0.053130770239075975	0.5145353965617233	1.4679013019117328	0.01479029051212096
0.15999999999999975	0.053282733455034204	0.5145173001054566	1.4676054823946683	0.01577971720809213
0.16999999999999973	0.05344166958554197	0.5144811620115366	1.4672926483826552	0.026390891753983108
0.17999999999999974	0.05381270593033438	0.5144490080859014	1.4665727477371118	0.03994713240907057
0.18999999999999975	0.05422851159193609	0.5142952691726344	1.4657421441392102	0.03283000399055779
0.19999999999999973	0.05444922392311757	0.5143525602464221	1.4653293889668135	0.026670140636586306
0.20999999999999974	0.05476166199688248	0.5143116766811466	1.4647203510125413	0.03373426501655296
0.21999999999999975	0.05512123084221232	0.5143063612740643	1.4640280177556226	0.032938368048254535
0.22999999999999973	0.05541900304550218	0.514268350226498	1.4634477766269578	0.0328505781156585
0.23999999999999974	0.0557601292734059	0.5142276636927993	1.4627836351237837	0.0414817043720609
0.24999999999999997	0.05623785385884428	0.5142953363737444	1.4618797298771873	0.04523342189262479
0.25999999999999995	0.05666363440288702	0.5140959115900721	1.461019468014741	0.04172779342279105
0.26999999999999996	0.057017122581940916	0.514025184339163	1.4603251051401944	0.0429520557537321
0.2799999999999999	0.057426078280501947	0.5137078700535984	1.4594710924457321	0.04840238913937961
0.2899999999999999	0.05785698185930521	0.5135268411747034	1.458603505968557	0.042241041687839966
0.29999999999999993	0.05819642517161716	0.51336104458092	1.4579146992293082	0.04764766373136815
0.30999999999999994	0.058771567880444575	0.5132809764598114	1.4567910786137532	0.04745358626995819
0.31999999999999995	0.05911760545900768	0.5131326501456219	1.456092829063703	0.04453217101066236
0.32999999999999974	0.05965255655633661	0.5131501916941883	1.4550680085182104	0.05391807514240361
0.3399999999999997	0.060194418750741385	0.5130748862678913	1.4540092787608088	0.043945867725762935
0.3499999999999997	0.06048603206167613	0.5128712395512193	1.4534024999088313	0.04935731922466436
0.3599999999999997	0.061028737929622046	0.5125472789402601	1.4522848123255925	0.05311939518449139
0.3699999999999997	0.061414191062356016	0.5123543363423266	1.4514988730448517	0.05264676479592621
0.3799999999999997	0.06202720056348554	0.5122129959670632	1.450286607814084	0.05950634560882908
0.38999999999999974	0.06257625880124451	0.5120974304503707	1.449203137598633	0.059476491862984725
0.3999999999999997	0.06319341534694511	0.5119786366007655	1.4479876832684548	0.060202994514695796
0.4099999999999997	0.06375783636321053	0.5118658388173761	1.4468749183444982	0.06473676363349772
0.4199999999999997	0.06447547138420218	0.5117978833334964	1.4454781144650353	0.058953086771532964
0.4299999999999997	0.06491179775434486	0.5116238477354577	1.4445965257740427	0.0647441546010385
0.4399999999999997	0.0656546422462786	0.5112628335227019	1.4430787076448814	0.0723938056523013
0.44999999999999973	0.0662519199369862	0.5110757439366002	1.4418829370001394	0.06784726866081396
0.45999999999999974	0.06698109836686905	0.5109768004720923	1.4404550714680793	0.06866707485508924
0.4699999999999997	0.06760339332326393	0.510831640364638	1.4392210306483326	0.06550816728406485
0.4799999999999997	0.0682725405928547	0.5107561084484302	1.4379144624481746	0.07218895345920005
0.4899999999999997	0.06903171876718828	0.5106209642462665	1.4364193299144865	0.06683940260999226
0.49999999999999994	0.06957520546380458	0.5104559975847527	1.4353309860650303	0.06953776096304402
0.5099999999999999	0.07034667162544683	0.5101680856085951	1.4337712014748485	0.08199563766068
0.5199999999999999	0.07114363843337301	0.5099771115251066	1.4321872847882955	0.07711987642382907
0.5299999999999999	0.07185546454945957	0.5098478762266277	1.4307833729316748	0.08111189398372651
0.5399999999999999	0.07274981107036194	0.5097493722038667	1.4290367880760613	0.08712128402201416
0.5499999999999999	0.07358812870499254	0.5096636964883589	1.4274016479338312	0.09322784033787915
0.5599999999999998	0.07459123967751458	0.5094566047699096	1.4254159538773743	0.09013299690359361
0.5699999999999998	0.07537503359230735	0.509425886110075	1.4239013548435748	0.07919879668288392
0.5799999999999998	0.0761664527736069	0.5092902212962531	1.4223424724877272	0.09462352967907164
0.5899999999999996	0.07720893363020598	0.5089587077730705	1.420244400109384	0.11529021257532868
0.5999999999999996	0.0784305342514181	0.5088535654728664	1.4178679336984623	0.11988963576148556
0.6099999999999997	0.07959995533701769	0.5087786380566706	1.415601407698087	0.11966426555930539
0.6199999999999997	0.08082028920061979	0.5087236198553753	1.4132442647895758	0.12356624308570745
0.6299999999999997	0.08206866229047616	0.5086649166863301	1.4108335126933353	0.12558591126318444
0.6399999999999997	0.0833287937777154	0.5085966032036615	1.4083985491348223	0.1308513897712305
0.6499999999999997	0.08468566155041368	0.5086526955770871	1.405819404131955	0.1406423655309157
0.6599999999999997	0.08613944575511756	0.5087077133057136	1.4030574824101198	0.14503839451339834
